,plate,state,license_type,summons_number,issue_date,violation_time,violation,judgment_entry_date,fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,precinct,county,issuing_agency,violation_status,summons_image
77,KES7732,NY,PAS,4788467185,07/25/2022,01:28P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVEpPZWtVMFRsRTlQUT09&locationName=_____________________)
78,JEA8047,NY,PAS,9001687635,08/15/2022,12:58P,FAIL TO DSPLY MUNI METER RECPT,,35.0,0.0,0.0,0.0,35.0,0.0,103.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFJPZWxsNlRsRTlQUT09&locationName=_____________________)
79,ZSP4233,PA,PAS,4788467161,07/25/2022,01:28P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVEpPZWtVeVRWRTlQUT09&locationName=_____________________)
80,34982MN,NY,COM,8948135910,08/17/2022,10:08A,NO STOPPING-DAY/TIME LIMITS,,115.0,0.0,0.0,15.0,100.0,0.0,19.0,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1FOUVSWHBPVkd0NFRVRTlQUT09&locationName=_____________________)
81,85448NC,NY,COM,4029023125,03/01/2023,10:29A,BUS LANE VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BX,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSQmVVOVVRWGxOZWtWNVRsRTlQUT09&locationName=_____________________)
82,BLANKPLATE,99,999,1493093710,08/11/2023,10:59P,FRONT OR BACK PLATE MISSING,,65.0,10.0,0.0,0.0,0.0,75.0,52.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZOZW1ONFRVRTlQUT09&locationName=_____________________)
83,S1585142,GA,PAS,1493093721,08/09/2023,12:17A,FIRE HYDRANT,,115.0,10.0,0.0,0.0,0.0,125.0,52.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZOZW1ONVRWRTlQUT09&locationName=_____________________)
84,BL32734,VA,PAS,1493093733,08/08/2023,12:50A,CROSSWALK,,115.0,10.0,0.0,0.0,0.0,125.0,52.0,K,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZOZW1ONlRYYzlQUT09&locationName=_____________________)
85,LAC3886,99,PAS,1493093745,08/08/2023,12:30A,FIRE HYDRANT,,115.0,10.0,0.0,0.0,0.0,125.0,52.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZOZW1Nd1RsRTlQUT09&locationName=_____________________)
86,T795776C,NY,OMT,4788467355,07/25/2022,01:29P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVEpPZWsweFRsRTlQUT09&locationName=_____________________)
87,S1599349,GA,PAS,1493093757,08/07/2023,11:55P,OTHER,,65.0,10.0,0.0,0.0,0.0,75.0,52.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZOZW1NeFRuYzlQUT09&locationName=_____________________)
88,KPF1526,NY,PAS,1493094051,09/09/2023,05:15A,OBSTRUCTING DRIVEWAY,,95.0,10.0,0.0,0.0,0.0,105.0,52.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPUkVFeFRWRTlQUT09&locationName=_____________________)
89,1195BBL,VA,PAS,4788467604,07/25/2022,01:31P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVEpPZWxsM1RrRTlQUT09&locationName=_____________________)
90,JEG2478,NY,PAS,9001688019,08/16/2022,03:05P,EXPIRED MUNI METER,,35.0,0.0,0.0,0.0,35.0,0.0,112.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXVFJQUkVGNFQxRTlQUT09&locationName=_____________________)
91,KGY7733,NY,PAS,9001704128,08/10/2022,11:33A,REG. STICKER-EXPIRED/MISSING,,65.0,0.0,0.0,0.0,65.0,0.0,109.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2RPUkVWNVQwRTlQUT09&locationName=_____________________)
92,KRR4380,NY,PAS,4788467896,07/25/2022,01:33P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVEpPZW1jMVRtYzlQUT09&locationName=_____________________)
93,JSX8045,OH,PAS,9001704130,08/10/2022,11:35A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,109.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2RPUkVWNlRVRTlQUT09&locationName=_____________________)
94,KRA8167,NY,PAS,9001704074,08/10/2022,11:25A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,109.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2RPUkVFelRrRTlQUT09&locationName=_____________________)
95,FWY1850,NY,PAS,9001704153,08/10/2022,11:38A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,109.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2RPUkVVeFRYYzlQUT09&locationName=_____________________)
96,XGMK74,NJ,PAS,8919135113,07/14/2021,11:59A,BIKE LANE,,115.0,30.0,0.0,0.0,145.0,0.0,7.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFOVVSWHBPVkVWNFRYYzlQUT09&locationName=_____________________)
97,LDA5154,NY,PAS,5128580325,07/01/2023,07:28A,FAILURE TO STOP AT RED LIGHT,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,ST,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGxSRmVVOUVWVFJOUkUxNVRsRTlQUT09&locationName=_____________________)
98,JHG1411,NY,PAS,8629098685,04/10/2023,03:49P,NO STANDING-BUS STOP,,115.0,10.0,0.0,10.0,115.0,0.0,110.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVVOVVRVFZQUkZrMFRsRTlQUT09&locationName=_____________________)
99,JEN4845,NY,PAS,4790543948,08/07/2022,01:40A,PHTO SCHOOL ZN SPEED VIOLATION,10/27/2022,50.0,25.0,3.46,0.0,78.46,0.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5VMUVWVEJOZW1zd1QwRTlQUT09&locationName=_____________________)
100,KAE1131,NY,OMS,4788468013,07/25/2022,01:34P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,MN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVEpQUkVGNFRYYzlQUT09&locationName=_____________________)
101,JBS6538,NY,PAS,9001704323,08/11/2022,10:26A,REG. STICKER-EXPIRED/MISSING,,65.0,0.0,0.0,0.0,65.0,0.0,110.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2RPUkUxNVRYYzlQUT09&locationName=_____________________)
102,KWF1657,NY,PAS,9001704438,08/11/2022,12:16P,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,110.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2RPUkZGNlQwRTlQUT09&locationName=_____________________)
103,MPATEL,NJ,PAS,8629098703,04/11/2023,02:03P,NO PARKING-DAY/TIME LIMITS,,60.0,10.0,0.0,10.0,60.0,0.0,109.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVVOVVRVFZQUkdOM1RYYzlQUT09&locationName=_____________________)
104,HJY8400,NY,PAS,4788468177,07/25/2022,01:36P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVEpQUkVVelRuYzlQUT09&locationName=_____________________)
105,KRD1775,NY,PAS,9001704499,08/11/2022,02:50P,INSP. STICKER-EXPIRED/MISSING,,65.0,0.0,0.0,0.0,65.0,0.0,110.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2RPUkZFMVQxRTlQUT09&locationName=_____________________)
106,WTU17Y,NJ,PAS,9001704578,08/12/2022,11:36A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,110.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2RPUkZVelQwRTlQUT09&locationName=_____________________)
107,41959ML,NY,COM,4788468153,07/25/2022,01:35P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVEpQUkVVeFRYYzlQUT09&locationName=_____________________)
108,KKA8424,NY,PAS,9001704487,08/11/2022,02:16P,FAIL TO DSPLY MUNI METER RECPT,,35.0,0.0,0.0,35.0,0.0,0.0,110.0,Q,TRAFFIC,HEARING HELD-NOT GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2RPUkZFMFRuYzlQUT09&locationName=_____________________)
109,JCF6876,NY,PAS,9001704463,08/11/2022,02:10P,FAIL TO DSPLY MUNI METER RECPT,,35.0,0.0,0.0,0.0,35.0,0.0,110.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2RPUkZFeVRYYzlQUT09&locationName=_____________________)
110,91859MJ,NY,COM,9001704505,08/12/2022,10:20A,FAIL TO DSPLY MUNI METER RECPT,,35.0,0.0,0.0,10.0,25.0,0.0,110.0,Q,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2RPUkZWM1RsRTlQUT09&locationName=_____________________)
111,BC06881,CT,PAS,4027504112,11/21/2022,05:54P,BUS LANE VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSQmVVNTZWWGRPUkVWNFRXYzlQUT09&locationName=_____________________)
112,JCL8238,NY,PAS,1493094117,08/18/2023,06:12A,NO STANDING-DAY/TIME LIMITS,,115.0,10.0,0.0,0.0,0.0,125.0,52.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPUkVWNFRuYzlQUT09&locationName=_____________________)
113,14BPWL,FL,PAS,4788468359,07/25/2022,01:37P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVEpQUkUweFQxRTlQUT09&locationName=_____________________)
114,HLY7251,NY,PAS,4788468438,07/25/2022,01:38P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVEpQUkZGNlQwRTlQUT09&locationName=_____________________)
115,S37RBU,NJ,PAS,9001704657,08/12/2022,11:51A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,110.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2RPUkZreFRuYzlQUT09&locationName=_____________________)
116,13944EV,NY,AMB,4788468335,07/25/2022,01:37P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,50.0,0.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,HEARING HELD-NOT GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVEpQUkUxNlRsRTlQUT09&locationName=_____________________)
117,HSE1582,NY,PAS,4864297319,09/21/2023,06:06P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSbk1rNUVTVFZPZWsxNFQxRTlQUT09&locationName=_____________________)
118,EEJ4988,NY,PAS,9001704670,08/12/2022,11:54A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,110.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2RPUkZrelRVRTlQUT09&locationName=_____________________)
119,KET5080,NY,PAS,9001704797,08/13/2022,07:49A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,114.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2RPUkdNMVRuYzlQUT09&locationName=_____________________)
120,KPM7426,NY,PAS,9001704633,08/12/2022,11:48A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,110.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2RPUkZsNlRYYzlQUT09&locationName=_____________________)
121,KWL1659,NY,PAS,2011024729,03/23/2023,09:54A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,114.0,Qns,DEPARTMENT OF SANITATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmVFMVVRWGxPUkdONVQxRTlQUT09&locationName=_____________________)
122,MDH1412,PA,PAS,1493094129,08/30/2023,06:15A,FIRE HYDRANT,,115.0,10.0,0.0,0.0,0.0,125.0,52.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPUkVWNVQxRTlQUT09&locationName=_____________________)
123,XXEJ22,NJ,PAS,1493094130,08/18/2023,12:09A,OBSTRUCTING DRIVEWAY,,95.0,10.0,0.0,0.0,0.0,105.0,52.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPUkVWNlRVRTlQUT09&locationName=_____________________)
124,KVW5290,NY,PAS,9001704815,08/13/2022,08:14A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,114.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2RPUkdkNFRsRTlQUT09&locationName=_____________________)
125,TYL7720,VA,PAS,9001704827,08/13/2022,08:17A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,114.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2RPUkdkNVRuYzlQUT09&locationName=_____________________)
126,L16PMR,NJ,PAS,9001714640,08/10/2022,12:53P,NO STANDING-EXC. AUTH. VEHICLE,,95.0,0.0,0.0,0.0,95.0,0.0,5.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2hPUkZrd1RVRTlQUT09&locationName=_____________________)
127,77047MG,NY,COM,9001704890,08/13/2022,09:19A,FAIL TO DSPLY MUNI METER RECPT,,35.0,0.0,0.0,10.0,25.0,0.0,114.0,Q,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2RPUkdjMVRVRTlQUT09&locationName=_____________________)
128,77047MG,NY,COM,9001704906,08/13/2022,09:23A,CROSSWALK,,115.0,0.0,0.0,15.0,100.0,0.0,114.0,Q,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2RPUkd0M1RtYzlQUT09&locationName=_____________________)
129,69407MC,NY,COM,9001714663,08/10/2022,12:58P,REG. STICKER-EXPIRED/MISSING,,65.0,0.0,0.0,65.0,0.0,0.0,5.0,NY,TRAFFIC,HEARING HELD-NOT GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2hPUkZreVRYYzlQUT09&locationName=_____________________)
130,KZF4986,NY,PAS,1493094142,07/31/2023,03:57A,OBSTRUCTING DRIVEWAY,,95.0,30.0,0.0,0.0,0.0,125.0,52.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPUkVVd1RXYzlQUT09&locationName=_____________________)
131,HZN9738,NY,PAS,9001714729,08/10/2022,01:29P,NO STANDING-EXC. TRUCK LOADING,,95.0,0.0,0.0,0.0,95.0,0.0,5.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2hPUkdONVQxRTlQUT09&locationName=_____________________)
132,AE85342,AZ,PAS,9001714948,08/11/2022,01:07P,NO PARKING-DAY/TIME LIMITS,,65.0,0.0,0.0,0.0,65.0,0.0,6.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2hPUkdzd1QwRTlQUT09&locationName=_____________________)
133,63BBPY,FL,PAS,4788469157,07/25/2022,01:45P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVEpQVkVVeFRuYzlQUT09&locationName=_____________________)
134,KDF6446,NY,PAS,4788469066,07/25/2022,01:44P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVEpQVkVFeVRtYzlQUT09&locationName=_____________________)
135,V97PYM,NJ,PAS,9001719820,08/10/2022,12:47P,FIRE HYDRANT,,115.0,0.0,0.0,0.0,115.0,0.0,23.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2hQVkdkNVRVRTlQUT09&locationName=_____________________)
136,649XCH,CT,PAS,9001714961,08/11/2022,01:15P,NO PARKING-DAY/TIME LIMITS,,65.0,0.0,0.0,0.0,65.0,0.0,6.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVZM2hPUkdzeVRWRTlQUT09&locationName=_____________________)
137,ZJM4622,NY,PAS,1493094178,08/02/2023,06:26A,CROSSWALK,,115.0,10.0,0.0,0.0,0.0,125.0,52.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPUkVVelQwRTlQUT09&locationName=_____________________)
138,KVM8459,NY,PAS,9001637346,07/21/2022,11:07A,NO PARKING-STREET CLEANING,,65.0,10.0,0.0,10.0,65.0,0.0,13.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXWHBPZWswd1RtYzlQUT09&locationName=_____________________)
139,CRJZ07,FL,PAS,4788469261,07/25/2022,01:46P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVEpQVkVreVRWRTlQUT09&locationName=_____________________)
140,61409MB,NY,COM,4788469250,07/25/2022,01:46P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,QN,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVEpQVkVreFRVRTlQUT09&locationName=_____________________)
141,S1592274,GA,PAS,1493094180,08/09/2023,09:48P,DOUBLE PARKING,,115.0,10.0,0.0,0.0,0.0,125.0,52.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPUkVVMFRVRTlQUT09&locationName=_____________________)
142,46778MN,NY,COM,9001637607,07/22/2022,07:31A,NO STANDING-DAY/TIME LIMITS,,115.0,0.0,0.0,25.0,90.0,0.0,13.0,NY,TRAFFIC,HEARING HELD-GUILTY REDUCTION,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXWHBPZWxsM1RuYzlQUT09&locationName=_____________________)
143,LTT8425,PA,PAS,9001637267,07/21/2022,09:36A,FIRE HYDRANT,,115.0,0.0,0.0,0.0,115.0,0.0,13.0,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXWHBPZWtreVRuYzlQUT09&locationName=_____________________)
144,KWM8779,NY,PAS,9001637486,07/21/2022,11:28A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,13.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXWHBPZWxFMFRtYzlQUT09&locationName=_____________________)
145,6DXT299,CA,PAS,1493094191,08/10/2023,09:18P,FIRE HYDRANT,,115.0,10.0,0.0,0.0,0.0,125.0,52.0,BX,POLICE DEPARTMENT,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5VMTZRVFZPUkVVMVRWRTlQUT09&locationName=_____________________)
146,LRL7572,PA,PAS,2003288387,08/13/2021,,,,,,,,,,,,,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmQwMTZTVFJQUkUwMFRuYzlQUT09&locationName=_____________________)
147,33043NA,NY,COM,9001637930,07/22/2022,11:21A,NO PARKING-DAY/TIME LIMITS,,65.0,0.0,0.0,0.0,65.0,0.0,13.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXWHBPZW10NlRVRTlQUT09&locationName=_____________________)
148,BPR1164,NY,PAS,4788469546,07/25/2022,01:50P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVEpQVkZVd1RtYzlQUT09&locationName=_____________________)
149,JHJ8400,NY,PAS,4788469455,07/25/2022,01:49P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVEpQVkZFeFRsRTlQUT09&locationName=_____________________)
150,GNA1090,NY,PAS,4788469509,07/25/2022,01:49P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BX,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVEpQVkZWM1QxRTlQUT09&locationName=_____________________)
151,JMS7055,NY,PAS,9001637875,07/22/2022,11:10A,NO PARKING-STREET CLEANING,,65.0,0.0,0.0,0.0,65.0,0.0,13.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDFSQmQwMVVXWHBPZW1jelRsRTlQUT09&locationName=_____________________)
152,XUAN6666,NY,SRF,8629098752,04/11/2023,05:30P,NO STANDING-DAY/TIME LIMITS,,115.0,10.0,0.0,0.0,125.0,0.0,109.0,Q,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWmVVOVVRVFZQUkdNeFRXYzlQUT09&locationName=_____________________)
153,HUL2378,NY,PAS,8948136010,08/17/2022,11:03A,INSP. STICKER-EXPIRED/MISSING,,65.0,0.0,0.0,0.0,65.0,0.0,19.0,NY,TRAFFIC,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1FOUVSWHBPYWtGNFRVRTlQUT09&locationName=_____________________)
154,KDR6901,NY,PAS,8950323151,03/07/2022,01:06P,NO STANDING-EXC. TRUCK LOADING,07/28/2022,95.0,60.0,0.16,0.08,155.08,0.0,28.0,NY,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVUWGxOZWtVeFRWRTlQUT09&locationName=_____________________)
155,T747710C,NY,OMT,4788469674,07/25/2022,01:52P,PHTO SCHOOL ZN SPEED VIOLATION,,50.0,0.0,0.0,0.0,50.0,0.0,0.0,BK,DEPARTMENT OF TRANSPORTATION,,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSak5FOUVVVEpQVkZrelRrRTlQUT09&locationName=_____________________)
